epoch,train_loss,val_macro_skill,val_global_mae,val_mse_std,val_curve_mae,lr,seconds
0,0.9196863649664698,-0.00028571438284563655,9.900949478149414,0.2914368212223053,35.10689742133314,0.0009972609476841367,20.7
1,0.9676807470418312,-0.07391619624010692,12.59929370880127,0.349358469247818,32.88947480992716,0.0009890738003669028,25.5
2,1.0501078840445828,0.04097872726786389,10.09434986114502,0.27475225925445557,32.25007093052152,0.0009755282581475768,25.8
3,0.9153764533835489,-0.08877480677093597,10.993773460388184,0.3224635422229767,36.34676513416393,0.0009567727288213003,25.9
4,0.8065787612183674,-0.022555533300212094,10.69831657409668,0.3073156774044037,33.29550127389727,0.0009330127018922195,25.6
5,0.7498742433617244,-0.16591727274495782,14.481739044189453,0.4382067322731018,31.193068069714887,0.0009045084971874739,25.9
6,0.6389808800776262,0.02107004827494896,10.682975769042969,0.3339671194553375,30.64993096062681,0.0008715724127386972,26.0
7,0.6949292535113322,-0.06936416616795116,12.580097198486328,0.3724845349788666,28.44851585223859,0.0008345653031794292,25.9
8,0.5604029640152648,0.013819986316593647,10.472089767456055,0.30755025148391724,28.39278397222392,0.0007938926261462366,25.8
9,0.5421080822376786,0.07970156059711597,10.661955833435059,0.30816200375556946,26.270855283891784,0.00075,26.1
10,0.45707095756724075,-0.03456593618860038,12.25518798828125,0.38378578424453735,26.977135766883027,0.0007033683215379003,26.3
11,0.43668407398099834,-0.07340108251456323,12.86918830871582,0.4346744120121002,27.579997742148986,0.0006545084971874739,25.7
12,0.41763195113555807,0.05941423385047795,11.531495094299316,0.3748365640640259,24.968705935046888,0.0006039558454088797,21.5
13,0.3342436643669734,0.026152313703354024,11.366888999938965,0.3599305748939514,24.997056538926156,0.0005522642316338269,18.3
14,0.3142901876991665,0.0244584016218381,11.949090003967285,0.3999098837375641,24.038750514656815,0.0005000000000000002,17.8
15,0.24389933960864674,-0.06382574848940581,13.340249061584473,0.43416908383369446,24.4387437245621,0.0004477357683661734,17.9
16,0.2505448329186923,0.07994310722536191,11.716509819030762,0.4012158513069153,21.91120246451347,0.00039604415459112036,17.9
17,0.20451034215354436,0.020122174692089767,12.181513786315918,0.41475239396095276,22.29654765558797,0.0003454915028125264,18.1
18,0.1798396315929052,0.06820277056165469,11.526655197143555,0.36704784631729126,23.55975753581137,0.00029663167846210003,13.0
19,0.1776463184505701,-0.047232317877693886,12.818864822387695,0.5089539885520935,23.489847852199297,0.00025000000000000017,11.3
20,0.17782801553304936,0.0025617021040558186,12.392643928527832,0.42257919907569885,23.745473292762913,0.00020610737385376354,11.1
21,0.14978536441167062,-0.02447168080932305,12.706825256347656,0.4737815260887146,23.781485011791446,0.00016543469682057108,11.1
22,0.17033488940246203,-0.042015243011318315,12.87790298461914,0.5064616203308105,22.59876074069119,0.00012842758726130303,11.0
23,0.12909110441703248,-0.02553700355411115,13.147525787353516,0.5143427848815918,22.139367743903,9.549150281252637e-05,11.1
24,0.11099362038579341,0.006517872296659788,12.279898643493652,0.41899147629737854,23.487990654132744,6.698729810778068e-05,11.0
25,0.08231804482135419,0.004568647235123069,12.254758834838867,0.44326213002204895,22.84815695115476,4.322727117869953e-05,11.0
26,0.08868305031461893,-0.0020997757076686163,12.353683471679688,0.45736873149871826,22.461563588672266,2.447174185242324e-05,11.0
